"DateTime";"Players";"Twitch Viewers";"Flags"
"2015-10-30 00:00:00";4206;776
"2015-10-31 00:00:00";4603;1134
"2015-11-01 00:00:00";4821;2236
"2015-11-02 00:00:00";4220;1853
"2015-11-03 00:00:00";4346;972
"2015-11-04 00:00:00";4251;798
"2015-11-05 00:00:00";4410;689
"2015-11-06 00:00:00";4796;329
"2015-11-07 00:00:00";5753;204
"2015-11-08 00:00:00";5933;495
"2015-11-09 00:00:00";4392;200
"2015-11-10 00:00:00";4518;2168
"2015-11-11 00:00:00";4683;1461
"2015-11-12 00:00:00";4227;1107
"2015-11-13 00:00:00";4731;1022
"2015-11-14 00:00:00";5401;1307
"2015-11-15 00:00:00";5522;1125
"2015-11-16 00:00:00";4269;1233
"2015-11-17 00:00:00";4147;1918
"2015-11-18 00:00:00";4026;1448
"2015-11-19 00:00:00";3987;1669
"2015-11-20 00:00:00";4808;635
"2015-11-21 00:00:00";5344;456
"2015-11-22 00:00:00";5485;1226
"2015-11-23 00:00:00";4455;1495
"2015-11-24 00:00:00";4288;1300
"2015-11-25 00:00:00";4126;1496
"2015-11-26 00:00:00";4150;1464
"2015-11-27 00:00:00";4608;393
"2015-11-28 00:00:00";4771;84
"2015-11-29 00:00:00";4710;1243
"2015-11-30 00:00:00";3854;165
"2015-12-01 00:00:00";3822;534
"2015-12-02 00:00:00";3900;200
"2015-12-03 00:00:00";3848;602
"2015-12-04 00:00:00";4371;910
"2015-12-05 00:00:00";4827;181
"2015-12-06 00:00:00";4934;211
"2015-12-07 00:00:00";4174;104
"2015-12-08 00:00:00";4202;965
"2015-12-09 00:00:00";4113;610
"2015-12-10 00:00:00";4135;427
"2015-12-11 00:00:00";4644;453
"2015-12-12 00:00:00";5222;177
"2015-12-13 00:00:00";5302;216
"2015-12-14 00:00:00";4261;149
"2015-12-15 00:00:00";4331;535
"2015-12-16 00:00:00";4340;130
"2015-12-17 00:00:00";4320;236
"2015-12-18 00:00:00";4783;206
"2015-12-19 00:00:00";4953;294
"2015-12-20 00:00:00";5076;147
"2015-12-21 00:00:00";5201;191
"2015-12-22 00:00:00";4762;321
"2015-12-23 00:00:00";5009;111
"2015-12-24 00:00:00";4336;177
"2015-12-25 00:00:00";4820;132
"2015-12-26 00:00:00";4585;111
"2015-12-27 00:00:00";4627;166
